event_id,journey_id,account_id,event_timestamp,event_step,event_status,selected_action,channel_source,risk_band,eligibility_result
EVT-0006697,JRN-001051,ACC-12036,2026-02-12 14:06:00,portal_landing,ok,,manual_url,medium,ineligible
EVT-0006698,JRN-001051,ACC-12036,2026-02-12 14:07:41,identity_verification_started,ok,,manual_url,medium,ineligible
EVT-0006699,JRN-001051,ACC-12036,2026-02-12 14:09:04,identity_verification_passed,ok,,manual_url,medium,ineligible
EVT-0006700,JRN-001051,ACC-12036,2026-02-12 14:09:27,account_summary_viewed,ok,,manual_url,medium,ineligible
EVT-0006701,JRN-001051,ACC-12036,2026-02-12 14:10:39,action_selected,ok,update_details,manual_url,medium,ineligible
EVT-0006702,JRN-001051,ACC-12036,2026-02-12 14:13:13,confirmation_shown,ok,,manual_url,medium,ineligible
EVT-0006703,JRN-001052,ACC-11236,2026-02-19 07:59:00,portal_landing,ok,,manual_url,high,ineligible
EVT-0006704,JRN-001052,ACC-11236,2026-02-19 07:59:40,identity_verification_started,ok,,manual_url,high,ineligible
EVT-0006705,JRN-001052,ACC-11236,2026-02-19 08:01:22,identity_verification_passed,ok,,manual_url,high,ineligible
EVT-0006706,JRN-001052,ACC-11236,2026-02-19 08:01:48,account_summary_viewed,ok,,manual_url,high,ineligible
EVT-0006707,JRN-001052,ACC-11236,2026-02-19 08:02:51,action_selected,ok,promise_to_pay,manual_url,high,ineligible
EVT-0006708,JRN-001052,ACC-11236,2026-02-19 08:04:14,promise_to_pay_submitted,ok,,manual_url,high,ineligible
EVT-0006709,JRN-001052,ACC-11236,2026-02-19 08:06:59,confirmation_shown,ok,,manual_url,high,ineligible
EVT-0006710,JRN-001053,ACC-10254,2026-02-02 04:28:00,portal_landing,ok,,sms_link,low,eligible
EVT-0006711,JRN-001053,ACC-10254,2026-02-02 04:30:45,identity_verification_started,ok,,sms_link,low,eligible
EVT-0006712,JRN-001053,ACC-10254,2026-02-02 04:32:04,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0006713,JRN-001053,ACC-10254,2026-02-02 04:34:37,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0006714,JRN-001053,ACC-10254,2026-02-02 04:35:39,action_selected,ok,support,sms_link,low,eligible
EVT-0006715,JRN-001053,ACC-10254,2026-02-02 04:36:59,routed_to_agent,routed,,sms_link,low,eligible
EVT-0006716,JRN-001054,ACC-11210,2026-02-25 05:29:00,portal_landing,ok,,sms_link,medium,ineligible
EVT-0006717,JRN-001054,ACC-11210,2026-02-25 05:30:11,identity_verification_started,ok,,sms_link,medium,ineligible
EVT-0006718,JRN-001054,ACC-11210,2026-02-25 05:30:59,identity_verification_passed,ok,,sms_link,medium,ineligible
EVT-0006719,JRN-001054,ACC-11210,2026-02-25 05:33:07,account_summary_viewed,ok,,sms_link,medium,ineligible
EVT-0006720,JRN-001054,ACC-11210,2026-02-25 05:35:36,action_selected,ok,promise_to_pay,sms_link,medium,ineligible
EVT-0006721,JRN-001054,ACC-11210,2026-02-25 05:37:07,promise_to_pay_submitted,ok,,sms_link,medium,ineligible
EVT-0006722,JRN-001054,ACC-11210,2026-02-25 05:39:25,confirmation_shown,ok,,sms_link,medium,ineligible
EVT-0006723,JRN-001055,ACC-12414,2026-03-12 19:15:00,portal_landing,ok,,sms_link,medium,eligible
EVT-0006724,JRN-001055,ACC-12414,2026-03-12 19:16:49,identity_verification_started,ok,,sms_link,medium,eligible
EVT-0006725,JRN-001055,ACC-12414,2026-03-12 19:19:48,identity_verification_passed,ok,,sms_link,medium,eligible
EVT-0006726,JRN-001055,ACC-12414,2026-03-12 19:22:45,account_summary_viewed,ok,,sms_link,medium,eligible
EVT-0006727,JRN-001055,ACC-12414,2026-03-12 19:25:04,action_selected,ok,support,sms_link,medium,eligible
EVT-0006728,JRN-001055,ACC-12414,2026-03-12 19:26:16,routed_to_agent,routed,,sms_link,medium,eligible
EVT-0006729,JRN-001056,ACC-10939,2026-03-02 05:57:00,portal_landing,ok,,email_link,medium,eligible
EVT-0006730,JRN-001056,ACC-10939,2026-03-02 05:58:43,identity_verification_started,ok,,email_link,medium,eligible
EVT-0006731,JRN-001056,ACC-10939,2026-03-02 06:00:27,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0006732,JRN-001056,ACC-10939,2026-03-02 06:02:04,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0006733,JRN-001056,ACC-10939,2026-03-02 06:04:01,action_selected,ok,promise_to_pay,email_link,medium,eligible
EVT-0006734,JRN-001056,ACC-10939,2026-03-02 06:06:32,promise_to_pay_submitted,ok,,email_link,medium,eligible
EVT-0006735,JRN-001056,ACC-10939,2026-03-02 06:07:07,confirmation_shown,ok,,email_link,medium,eligible
EVT-0006736,JRN-001057,ACC-11205,2026-02-08 13:53:00,portal_landing,ok,,manual_url,high,ineligible
EVT-0006737,JRN-001057,ACC-11205,2026-02-08 13:55:21,identity_verification_started,ok,,manual_url,high,ineligible
EVT-0006738,JRN-001057,ACC-11205,2026-02-08 13:57:29,identity_verification_passed,ok,,manual_url,high,ineligible
EVT-0006739,JRN-001057,ACC-11205,2026-02-08 13:59:39,account_summary_viewed,ok,,manual_url,high,ineligible
EVT-0006740,JRN-001057,ACC-11205,2026-02-08 14:02:13,action_selected,ok,promise_to_pay,manual_url,high,ineligible
EVT-0006741,JRN-001057,ACC-11205,2026-02-08 14:03:07,journey_abandoned,abandoned,,manual_url,high,ineligible
EVT-0006742,JRN-001058,ACC-10330,2026-02-22 20:54:00,portal_landing,ok,,email_link,medium,eligible
EVT-0006743,JRN-001058,ACC-10330,2026-02-22 20:54:59,identity_verification_started,ok,,email_link,medium,eligible
EVT-0006744,JRN-001058,ACC-10330,2026-02-22 20:57:42,identity_verification_failed,failed,,email_link,medium,eligible
EVT-0006745,JRN-001058,ACC-10330,2026-02-22 20:58:38,routed_to_agent,routed,,email_link,medium,eligible
EVT-0006746,JRN-001059,ACC-11740,2026-02-25 21:26:00,portal_landing,ok,,sms_link,low,eligible
EVT-0006747,JRN-001059,ACC-11740,2026-02-25 21:27:37,identity_verification_started,ok,,sms_link,low,eligible
EVT-0006748,JRN-001059,ACC-11740,2026-02-25 21:30:12,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0006749,JRN-001059,ACC-11740,2026-02-25 21:31:35,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0006750,JRN-001059,ACC-11740,2026-02-25 21:32:28,action_selected,ok,payment_plan,sms_link,low,eligible
EVT-0006751,JRN-001059,ACC-11740,2026-02-25 21:34:04,plan_eligibility_checked,ok,,sms_link,low,eligible
EVT-0006752,JRN-001059,ACC-11740,2026-02-25 21:36:29,plan_option_viewed,ok,,sms_link,low,eligible
EVT-0006753,JRN-001059,ACC-11740,2026-02-25 21:38:35,journey_abandoned,abandoned,,sms_link,low,eligible
EVT-0006754,JRN-001060,ACC-12463,2026-02-16 15:22:00,portal_landing,ok,,sms_link,low,eligible
EVT-0006755,JRN-001060,ACC-12463,2026-02-16 15:22:33,identity_verification_started,ok,,sms_link,low,eligible
EVT-0006756,JRN-001060,ACC-12463,2026-02-16 15:23:46,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0006757,JRN-001060,ACC-12463,2026-02-16 15:23:59,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0006758,JRN-001060,ACC-12463,2026-02-16 15:25:18,action_selected,ok,support,sms_link,low,eligible
EVT-0006759,JRN-001060,ACC-12463,2026-02-16 15:27:39,routed_to_agent,routed,,sms_link,low,eligible
EVT-0006760,JRN-001061,ACC-10432,2026-02-24 05:40:00,portal_landing,ok,,manual_url,low,eligible
EVT-0006761,JRN-001061,ACC-10432,2026-02-24 05:42:31,identity_verification_started,ok,,manual_url,low,eligible
EVT-0006762,JRN-001061,ACC-10432,2026-02-24 05:45:15,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0006763,JRN-001061,ACC-10432,2026-02-24 05:46:28,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0006764,JRN-001061,ACC-10432,2026-02-24 05:46:46,action_selected,ok,promise_to_pay,manual_url,low,eligible
EVT-0006765,JRN-001061,ACC-10432,2026-02-24 05:48:29,promise_to_pay_submitted,ok,,manual_url,low,eligible
EVT-0006766,JRN-001061,ACC-10432,2026-02-24 05:50:29,confirmation_shown,ok,,manual_url,low,eligible
EVT-0006767,JRN-001062,ACC-10669,2026-03-06 00:37:00,portal_landing,ok,,email_link,medium,eligible
EVT-0006768,JRN-001062,ACC-10669,2026-03-06 00:39:53,identity_verification_started,ok,,email_link,medium,eligible
EVT-0006769,JRN-001062,ACC-10669,2026-03-06 00:42:11,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0006770,JRN-001062,ACC-10669,2026-03-06 00:43:24,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0006771,JRN-001062,ACC-10669,2026-03-06 00:45:21,action_selected,ok,update_details,email_link,medium,eligible
EVT-0006772,JRN-001062,ACC-10669,2026-03-06 00:47:04,journey_abandoned,abandoned,,email_link,medium,eligible
EVT-0006773,JRN-001063,ACC-12281,2026-03-03 09:42:00,portal_landing,ok,,sms_link,low,eligible
EVT-0006774,JRN-001063,ACC-12281,2026-03-03 09:42:44,identity_verification_started,ok,,sms_link,low,eligible
EVT-0006775,JRN-001063,ACC-12281,2026-03-03 09:43:10,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0006776,JRN-001063,ACC-12281,2026-03-03 09:45:28,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0006777,JRN-001063,ACC-12281,2026-03-03 09:48:26,action_selected,ok,payment_plan,sms_link,low,eligible
EVT-0006778,JRN-001063,ACC-12281,2026-03-03 09:49:09,plan_eligibility_checked,ok,,sms_link,low,eligible
EVT-0006779,JRN-001063,ACC-12281,2026-03-03 09:50:05,plan_option_viewed,ok,,sms_link,low,eligible
EVT-0006780,JRN-001063,ACC-12281,2026-03-03 09:50:31,plan_confirmed,ok,,sms_link,low,eligible
EVT-0006781,JRN-001063,ACC-12281,2026-03-03 09:53:24,confirmation_shown,ok,,sms_link,low,eligible
EVT-0006782,JRN-001064,ACC-11437,2026-02-01 00:35:00,portal_landing,ok,,manual_url,medium,eligible
EVT-0006783,JRN-001064,ACC-11437,2026-02-01 00:37:27,identity_verification_started,ok,,manual_url,medium,eligible
EVT-0006784,JRN-001064,ACC-11437,2026-02-01 00:38:29,identity_verification_passed,ok,,manual_url,medium,eligible
EVT-0006785,JRN-001064,ACC-11437,2026-02-01 00:40:15,account_summary_viewed,ok,,manual_url,medium,eligible
EVT-0006786,JRN-001064,ACC-11437,2026-02-01 00:41:38,action_selected,ok,promise_to_pay,manual_url,medium,eligible
EVT-0006787,JRN-001064,ACC-11437,2026-02-01 00:43:55,promise_to_pay_submitted,ok,,manual_url,medium,eligible
EVT-0006788,JRN-001064,ACC-11437,2026-02-01 00:44:47,confirmation_shown,ok,,manual_url,medium,eligible
EVT-0006789,JRN-001065,ACC-11154,2026-02-20 14:37:00,portal_landing,ok,,sms_link,medium,ineligible
EVT-0006790,JRN-001065,ACC-11154,2026-02-20 14:39:06,identity_verification_started,ok,,sms_link,medium,ineligible
EVT-0006791,JRN-001065,ACC-11154,2026-02-20 14:40:24,identity_verification_passed,ok,,sms_link,medium,ineligible
EVT-0006792,JRN-001065,ACC-11154,2026-02-20 14:43:03,account_summary_viewed,ok,,sms_link,medium,ineligible
EVT-0006793,JRN-001065,ACC-11154,2026-02-20 14:45:13,action_selected,ok,payment_plan,sms_link,medium,ineligible
EVT-0006794,JRN-001065,ACC-11154,2026-02-20 14:46:12,plan_eligibility_checked,ok,,sms_link,medium,ineligible
EVT-0006795,JRN-001065,ACC-11154,2026-02-20 14:48:13,routed_to_agent,routed,,sms_link,medium,ineligible
EVT-0006796,JRN-001066,ACC-10869,2026-03-11 19:11:00,portal_landing,ok,,manual_url,low,eligible
EVT-0006797,JRN-001066,ACC-10869,2026-03-11 19:11:51,identity_verification_started,ok,,manual_url,low,eligible
EVT-0006798,JRN-001066,ACC-10869,2026-03-11 19:14:29,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0006799,JRN-001066,ACC-10869,2026-03-11 19:16:03,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0006800,JRN-001066,ACC-10869,2026-03-11 19:18:05,action_selected,ok,promise_to_pay,manual_url,low,eligible
EVT-0006801,JRN-001066,ACC-10869,2026-03-11 19:20:32,promise_to_pay_submitted,ok,,manual_url,low,eligible
EVT-0006802,JRN-001066,ACC-10869,2026-03-11 19:21:51,confirmation_shown,ok,,manual_url,low,eligible
EVT-0006803,JRN-001067,ACC-11816,2026-02-22 12:57:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0006804,JRN-001067,ACC-11816,2026-02-22 12:57:23,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0006805,JRN-001067,ACC-11816,2026-02-22 13:00:20,identity_verification_passed,ok,,manual_url,low,ineligible
EVT-0006806,JRN-001067,ACC-11816,2026-02-22 13:00:50,account_summary_viewed,ok,,manual_url,low,ineligible
EVT-0006807,JRN-001067,ACC-11816,2026-02-22 13:01:12,action_selected,ok,support,manual_url,low,ineligible
EVT-0006808,JRN-001067,ACC-11816,2026-02-22 13:03:37,routed_to_agent,routed,,manual_url,low,ineligible
EVT-0006809,JRN-001068,ACC-11122,2026-02-13 21:01:00,portal_landing,ok,,email_link,low,eligible
EVT-0006810,JRN-001068,ACC-11122,2026-02-13 21:03:02,identity_verification_started,ok,,email_link,low,eligible
EVT-0006811,JRN-001068,ACC-11122,2026-02-13 21:04:04,identity_verification_failed,failed,,email_link,low,eligible
EVT-0006812,JRN-001068,ACC-11122,2026-02-13 21:05:33,routed_to_agent,routed,,email_link,low,eligible
EVT-0006813,JRN-001069,ACC-12332,2026-03-12 13:41:00,portal_landing,ok,,email_link,medium,eligible
EVT-0006814,JRN-001069,ACC-12332,2026-03-12 13:43:39,identity_verification_started,ok,,email_link,medium,eligible
EVT-0006815,JRN-001069,ACC-12332,2026-03-12 13:46:10,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0006816,JRN-001069,ACC-12332,2026-03-12 13:48:03,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0006817,JRN-001069,ACC-12332,2026-03-12 13:49:13,action_selected,ok,promise_to_pay,email_link,medium,eligible
EVT-0006818,JRN-001069,ACC-12332,2026-03-12 13:51:53,promise_to_pay_submitted,ok,,email_link,medium,eligible
EVT-0006819,JRN-001069,ACC-12332,2026-03-12 13:54:26,confirmation_shown,ok,,email_link,medium,eligible
EVT-0006820,JRN-001070,ACC-11526,2026-02-12 13:29:00,portal_landing,ok,,email_link,high,ineligible
EVT-0006821,JRN-001070,ACC-11526,2026-02-12 13:31:07,identity_verification_started,ok,,email_link,high,ineligible
EVT-0006822,JRN-001070,ACC-11526,2026-02-12 13:31:42,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0006823,JRN-001070,ACC-11526,2026-02-12 13:33:33,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0006824,JRN-001070,ACC-11526,2026-02-12 13:35:21,action_selected,ok,payment_plan,email_link,high,ineligible
EVT-0006825,JRN-001070,ACC-11526,2026-02-12 13:35:31,plan_eligibility_checked,ok,,email_link,high,ineligible
EVT-0006826,JRN-001070,ACC-11526,2026-02-12 13:36:46,routed_to_agent,routed,,email_link,high,ineligible
EVT-0006827,JRN-001071,ACC-12430,2026-02-26 02:11:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0006828,JRN-001071,ACC-12430,2026-02-26 02:12:56,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0006829,JRN-001071,ACC-12430,2026-02-26 02:13:16,identity_verification_passed,ok,,manual_url,low,ineligible
EVT-0006830,JRN-001071,ACC-12430,2026-02-26 02:14:54,account_summary_viewed,ok,,manual_url,low,ineligible
EVT-0006831,JRN-001071,ACC-12430,2026-02-26 02:15:57,action_selected,ok,support,manual_url,low,ineligible
EVT-0006832,JRN-001071,ACC-12430,2026-02-26 02:17:02,routed_to_agent,routed,,manual_url,low,ineligible
EVT-0006833,JRN-001072,ACC-12064,2026-02-08 10:12:00,portal_landing,ok,,manual_url,low,eligible
EVT-0006834,JRN-001072,ACC-12064,2026-02-08 10:14:53,identity_verification_started,ok,,manual_url,low,eligible
EVT-0006835,JRN-001072,ACC-12064,2026-02-08 10:16:49,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0006836,JRN-001072,ACC-12064,2026-02-08 10:19:04,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0006837,JRN-001072,ACC-12064,2026-02-08 10:20:04,action_selected,ok,update_details,manual_url,low,eligible
EVT-0006838,JRN-001072,ACC-12064,2026-02-08 10:21:31,confirmation_shown,ok,,manual_url,low,eligible
EVT-0006839,JRN-001073,ACC-11705,2026-02-03 13:32:00,portal_landing,ok,,email_link,low,ineligible
EVT-0006840,JRN-001073,ACC-11705,2026-02-03 13:34:00,identity_verification_started,ok,,email_link,low,ineligible
EVT-0006841,JRN-001073,ACC-11705,2026-02-03 13:36:48,identity_verification_passed,ok,,email_link,low,ineligible
EVT-0006842,JRN-001073,ACC-11705,2026-02-03 13:37:31,account_summary_viewed,ok,,email_link,low,ineligible
EVT-0006843,JRN-001073,ACC-11705,2026-02-03 13:40:16,action_selected,ok,payment_plan,email_link,low,ineligible
EVT-0006844,JRN-001073,ACC-11705,2026-02-03 13:41:31,plan_eligibility_checked,ok,,email_link,low,ineligible
EVT-0006845,JRN-001073,ACC-11705,2026-02-03 13:42:28,routed_to_agent,routed,,email_link,low,ineligible
EVT-0006846,JRN-001074,ACC-10989,2026-02-22 17:13:00,portal_landing,ok,,sms_link,low,ineligible
EVT-0006847,JRN-001074,ACC-10989,2026-02-22 17:14:10,identity_verification_started,ok,,sms_link,low,ineligible
EVT-0006848,JRN-001074,ACC-10989,2026-02-22 17:15:45,identity_verification_passed,ok,,sms_link,low,ineligible
EVT-0006849,JRN-001074,ACC-10989,2026-02-22 17:16:34,account_summary_viewed,ok,,sms_link,low,ineligible
EVT-0006850,JRN-001074,ACC-10989,2026-02-22 17:17:10,action_selected,ok,support,sms_link,low,ineligible
EVT-0006851,JRN-001074,ACC-10989,2026-02-22 17:19:29,routed_to_agent,routed,,sms_link,low,ineligible
EVT-0006852,JRN-001075,ACC-10652,2026-02-01 15:51:00,portal_landing,ok,,sms_link,medium,ineligible
EVT-0006853,JRN-001075,ACC-10652,2026-02-01 15:52:50,identity_verification_started,ok,,sms_link,medium,ineligible
EVT-0006854,JRN-001075,ACC-10652,2026-02-01 15:54:59,identity_verification_passed,ok,,sms_link,medium,ineligible
EVT-0006855,JRN-001075,ACC-10652,2026-02-01 15:56:28,account_summary_viewed,ok,,sms_link,medium,ineligible
EVT-0006856,JRN-001075,ACC-10652,2026-02-01 15:57:04,action_selected,ok,support,sms_link,medium,ineligible
EVT-0006857,JRN-001075,ACC-10652,2026-02-01 15:57:36,routed_to_agent,routed,,sms_link,medium,ineligible
EVT-0006858,JRN-001076,ACC-11373,2026-02-16 07:03:00,portal_landing,ok,,sms_link,low,ineligible
EVT-0006859,JRN-001076,ACC-11373,2026-02-16 07:03:20,identity_verification_started,ok,,sms_link,low,ineligible
EVT-0006860,JRN-001076,ACC-11373,2026-02-16 07:04:45,identity_verification_passed,ok,,sms_link,low,ineligible
EVT-0006861,JRN-001076,ACC-11373,2026-02-16 07:07:23,account_summary_viewed,ok,,sms_link,low,ineligible
EVT-0006862,JRN-001076,ACC-11373,2026-02-16 07:10:22,action_selected,ok,promise_to_pay,sms_link,low,ineligible
EVT-0006863,JRN-001076,ACC-11373,2026-02-16 07:12:38,promise_to_pay_submitted,ok,,sms_link,low,ineligible
EVT-0006864,JRN-001076,ACC-11373,2026-02-16 07:14:46,confirmation_shown,ok,,sms_link,low,ineligible
EVT-0006865,JRN-001077,ACC-11791,2026-02-01 04:34:00,portal_landing,ok,,manual_url,low,eligible
EVT-0006866,JRN-001077,ACC-11791,2026-02-01 04:36:40,identity_verification_started,ok,,manual_url,low,eligible
EVT-0006867,JRN-001077,ACC-11791,2026-02-01 04:37:15,identity_verification_failed,failed,,manual_url,low,eligible
EVT-0006868,JRN-001077,ACC-11791,2026-02-01 04:38:25,routed_to_agent,routed,,manual_url,low,eligible
EVT-0006869,JRN-001078,ACC-11770,2026-02-14 00:51:00,portal_landing,ok,,sms_link,low,eligible
EVT-0006870,JRN-001078,ACC-11770,2026-02-14 00:51:29,identity_verification_started,ok,,sms_link,low,eligible
EVT-0006871,JRN-001078,ACC-11770,2026-02-14 00:52:42,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0006872,JRN-001078,ACC-11770,2026-02-14 00:55:32,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0006873,JRN-001078,ACC-11770,2026-02-14 00:56:56,action_selected,ok,update_details,sms_link,low,eligible
EVT-0006874,JRN-001078,ACC-11770,2026-02-14 00:58:27,journey_abandoned,abandoned,,sms_link,low,eligible
EVT-0006875,JRN-001079,ACC-10064,2026-02-08 00:47:00,portal_landing,ok,,sms_link,medium,eligible
EVT-0006876,JRN-001079,ACC-10064,2026-02-08 00:48:16,identity_verification_started,ok,,sms_link,medium,eligible
EVT-0006877,JRN-001079,ACC-10064,2026-02-08 00:50:57,identity_verification_passed,ok,,sms_link,medium,eligible
EVT-0006878,JRN-001079,ACC-10064,2026-02-08 00:53:33,account_summary_viewed,ok,,sms_link,medium,eligible
EVT-0006879,JRN-001079,ACC-10064,2026-02-08 00:55:48,action_selected,ok,promise_to_pay,sms_link,medium,eligible
EVT-0006880,JRN-001079,ACC-10064,2026-02-08 00:57:11,promise_to_pay_submitted,ok,,sms_link,medium,eligible
EVT-0006881,JRN-001079,ACC-10064,2026-02-08 00:58:58,confirmation_shown,ok,,sms_link,medium,eligible
EVT-0006882,JRN-001080,ACC-11113,2026-03-11 06:45:00,portal_landing,ok,,email_link,low,eligible
EVT-0006883,JRN-001080,ACC-11113,2026-03-11 06:45:53,identity_verification_started,ok,,email_link,low,eligible
EVT-0006884,JRN-001080,ACC-11113,2026-03-11 06:48:08,identity_verification_passed,ok,,email_link,low,eligible
EVT-0006885,JRN-001080,ACC-11113,2026-03-11 06:50:25,account_summary_viewed,ok,,email_link,low,eligible
EVT-0006886,JRN-001080,ACC-11113,2026-03-11 06:52:38,action_selected,ok,support,email_link,low,eligible
EVT-0006887,JRN-001080,ACC-11113,2026-03-11 06:55:08,routed_to_agent,routed,,email_link,low,eligible
EVT-0006888,JRN-001081,ACC-10373,2026-02-25 09:26:00,portal_landing,ok,,manual_url,low,eligible
EVT-0006889,JRN-001081,ACC-10373,2026-02-25 09:27:24,identity_verification_started,ok,,manual_url,low,eligible
EVT-0006890,JRN-001081,ACC-10373,2026-02-25 09:28:11,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0006891,JRN-001081,ACC-10373,2026-02-25 09:29:59,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0006892,JRN-001081,ACC-10373,2026-02-25 09:32:26,action_selected,ok,support,manual_url,low,eligible
EVT-0006893,JRN-001081,ACC-10373,2026-02-25 09:35:07,routed_to_agent,routed,,manual_url,low,eligible
EVT-0006894,JRN-001082,ACC-10420,2026-03-01 23:29:00,portal_landing,ok,,sms_link,low,ineligible
EVT-0006895,JRN-001082,ACC-10420,2026-03-01 23:31:45,identity_verification_started,ok,,sms_link,low,ineligible
EVT-0006896,JRN-001082,ACC-10420,2026-03-01 23:33:50,identity_verification_passed,ok,,sms_link,low,ineligible
EVT-0006897,JRN-001082,ACC-10420,2026-03-01 23:35:11,account_summary_viewed,ok,,sms_link,low,ineligible
EVT-0006898,JRN-001082,ACC-10420,2026-03-01 23:36:53,action_selected,ok,update_details,sms_link,low,ineligible
EVT-0006899,JRN-001082,ACC-10420,2026-03-01 23:37:50,confirmation_shown,ok,,sms_link,low,ineligible
EVT-0006900,JRN-001083,ACC-10079,2026-03-02 22:13:00,portal_landing,ok,,email_link,medium,ineligible
EVT-0006901,JRN-001083,ACC-10079,2026-03-02 22:14:00,identity_verification_started,ok,,email_link,medium,ineligible
EVT-0006902,JRN-001083,ACC-10079,2026-03-02 22:16:59,identity_verification_passed,ok,,email_link,medium,ineligible
EVT-0006903,JRN-001083,ACC-10079,2026-03-02 22:19:27,account_summary_viewed,ok,,email_link,medium,ineligible
EVT-0006904,JRN-001083,ACC-10079,2026-03-02 22:20:19,action_selected,ok,payment_plan,email_link,medium,ineligible
EVT-0006905,JRN-001083,ACC-10079,2026-03-02 22:22:12,plan_eligibility_checked,ok,,email_link,medium,ineligible
EVT-0006906,JRN-001083,ACC-10079,2026-03-02 22:25:09,routed_to_agent,routed,,email_link,medium,ineligible
EVT-0006907,JRN-001084,ACC-10963,2026-02-10 09:53:00,portal_landing,ok,,sms_link,medium,eligible
EVT-0006908,JRN-001084,ACC-10963,2026-02-10 09:53:20,identity_verification_started,ok,,sms_link,medium,eligible
EVT-0006909,JRN-001084,ACC-10963,2026-02-10 09:55:37,identity_verification_passed,ok,,sms_link,medium,eligible
EVT-0006910,JRN-001084,ACC-10963,2026-02-10 09:56:46,account_summary_viewed,ok,,sms_link,medium,eligible
EVT-0006911,JRN-001084,ACC-10963,2026-02-10 09:58:59,action_selected,ok,payment_plan,sms_link,medium,eligible
EVT-0006912,JRN-001084,ACC-10963,2026-02-10 10:01:14,plan_eligibility_checked,ok,,sms_link,medium,eligible
EVT-0006913,JRN-001084,ACC-10963,2026-02-10 10:03:19,plan_option_viewed,ok,,sms_link,medium,eligible
EVT-0006914,JRN-001084,ACC-10963,2026-02-10 10:04:51,journey_abandoned,abandoned,,sms_link,medium,eligible
EVT-0006915,JRN-001085,ACC-10270,2026-02-21 08:44:00,portal_landing,ok,,email_link,high,ineligible
EVT-0006916,JRN-001085,ACC-10270,2026-02-21 08:46:00,identity_verification_started,ok,,email_link,high,ineligible
EVT-0006917,JRN-001085,ACC-10270,2026-02-21 08:46:31,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0006918,JRN-001085,ACC-10270,2026-02-21 08:47:07,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0006919,JRN-001085,ACC-10270,2026-02-21 08:48:05,action_selected,ok,payment_plan,email_link,high,ineligible
EVT-0006920,JRN-001085,ACC-10270,2026-02-21 08:48:59,plan_eligibility_checked,ok,,email_link,high,ineligible
EVT-0006921,JRN-001085,ACC-10270,2026-02-21 08:50:45,routed_to_agent,routed,,email_link,high,ineligible
EVT-0006922,JRN-001086,ACC-10121,2026-02-11 22:51:00,portal_landing,ok,,sms_link,high,ineligible
EVT-0006923,JRN-001086,ACC-10121,2026-02-11 22:51:33,identity_verification_started,ok,,sms_link,high,ineligible
EVT-0006924,JRN-001086,ACC-10121,2026-02-11 22:51:43,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0006925,JRN-001086,ACC-10121,2026-02-11 22:52:11,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0006926,JRN-001086,ACC-10121,2026-02-11 22:52:39,action_selected,ok,payment_plan,sms_link,high,ineligible
EVT-0006927,JRN-001086,ACC-10121,2026-02-11 22:53:52,plan_eligibility_checked,ok,,sms_link,high,ineligible
EVT-0006928,JRN-001086,ACC-10121,2026-02-11 22:54:47,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0006929,JRN-001087,ACC-11769,2026-03-11 19:28:00,portal_landing,ok,,sms_link,low,eligible
EVT-0006930,JRN-001087,ACC-11769,2026-03-11 19:31:00,identity_verification_started,ok,,sms_link,low,eligible
EVT-0006931,JRN-001087,ACC-11769,2026-03-11 19:31:14,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0006932,JRN-001087,ACC-11769,2026-03-11 19:33:40,account_summary_viewed,ok,,sms_link,low,eligible
